FLY,VIAL,TIME,CENSUS,TREATMENT,POPULATION,GROUP,CONTINENT
3799,256,12,1,T,AM2,2,AMERICA
3800,256,12,1,T,AM2,2,AMERICA
3801,256,12,1,T,AM2,2,AMERICA
3802,256,15,1,T,AM2,2,AMERICA
3803,256,15,1,T,AM2,2,AMERICA
3804,256,15,1,T,AM2,2,AMERICA
3805,256,18,0,T,AM2,2,AMERICA
3806,256,18,0,T,AM2,2,AMERICA
3807,257,3,1,T,AF1,2,AFRICA
3808,257,9,1,T,AF1,2,AFRICA
3809,257,9,1,T,AF1,2,AFRICA
3810,257,12,1,T,AF1,2,AFRICA
3811,257,12,1,T,AF1,2,AFRICA
3812,257,12,1,T,AF1,2,AFRICA
3813,257,12,1,T,AF1,2,AFRICA
3814,257,15,1,T,AF1,2,AFRICA
3815,257,15,1,T,AF1,2,AFRICA
3816,257,15,1,T,AF1,2,AFRICA
3817,257,15,1,T,AF1,2,AFRICA
3818,257,15,1,T,AF1,2,AFRICA
3819,257,15,1,T,AF1,2,AFRICA
3820,257,21,0,T,AF1,2,AFRICA
3821,257,21,0,T,AF1,2,AFRICA
3822,258,3,1,T,AS1,2,ASIA
3823,258,6,1,T,AS1,2,ASIA
3824,258,9,1,T,AS1,2,ASIA
3825,258,12,1,T,AS1,2,ASIA
3826,258,12,1,T,AS1,2,ASIA
3827,258,12,1,T,AS1,2,ASIA
3828,258,12,1,T,AS1,2,ASIA
3829,258,12,1,T,AS1,2,ASIA
3830,258,12,1,T,AS1,2,ASIA
3831,258,12,1,T,AS1,2,ASIA
3832,258,12,1,T,AS1,2,ASIA
3833,258,12,1,T,AS1,2,ASIA
3834,258,12,1,T,AS1,2,ASIA
3835,258,18,1,T,AS1,2,ASIA
3836,258,18,1,T,AS1,2,ASIA
3837,259,6,1,T,AS2,2,ASIA
3838,259,9,1,T,AS2,2,ASIA
3839,259,9,1,T,AS2,2,ASIA
3840,259,9,1,T,AS2,2,ASIA
3841,259,9,1,T,AS2,2,ASIA
3842,259,9,1,T,AS2,2,ASIA
3843,259,9,1,T,AS2,2,ASIA
3844,259,9,1,T,AS2,2,ASIA
3845,259,9,1,T,AS2,2,ASIA
3846,259,9,1,T,AS2,2,ASIA
3847,259,9,1,T,AS2,2,ASIA
3848,259,9,1,T,AS2,2,ASIA
3849,259,9,1,T,AS2,2,ASIA
3850,259,9,1,T,AS2,2,ASIA
3851,259,12,1,T,AS2,2,ASIA
3852,260,3,1,T,AS2,2,ASIA
3853,260,3,0,T,AS2,2,ASIA
3854,260,15,0,T,AS2,2,ASIA
3855,260,15,0,T,AS2,2,ASIA
3856,260,15,0,T,AS2,2,ASIA
3857,260,15,0,T,AS2,2,ASIA
3858,260,15,0,T,AS2,2,ASIA
3859,260,15,0,T,AS2,2,ASIA
3860,260,15,0,T,AS2,2,ASIA
3861,260,15,0,T,AS2,2,ASIA
3862,260,15,0,T,AS2,2,ASIA
3863,260,15,0,T,AS2,2,ASIA
3864,260,15,0,T,AS2,2,ASIA
3865,260,15,0,T,AS2,2,ASIA
3866,261,3,1,T,EU1,2,EUROPE
3867,261,6,1,T,EU1,2,EUROPE
3868,261,9,1,T,EU1,2,EUROPE
3869,261,12,1,T,EU1,2,EUROPE
3870,261,12,1,T,EU1,2,EUROPE
3871,261,12,1,T,EU1,2,EUROPE
3872,261,12,1,T,EU1,2,EUROPE
3873,261,12,1,T,EU1,2,EUROPE
3874,261,12,1,T,EU1,2,EUROPE
3875,261,15,1,T,EU1,2,EUROPE
3876,261,15,1,T,EU1,2,EUROPE
3877,261,15,1,T,EU1,2,EUROPE
3878,261,21,0,T,EU1,2,EUROPE
3879,261,21,0,T,EU1,2,EUROPE
3880,261,21,0,T,EU1,2,EUROPE
3881,262,9,1,T,AM1,2,AMERICA
3882,262,12,0,T,AM1,2,AMERICA
3883,262,15,1,T,AM1,2,AMERICA
3884,262,15,1,T,AM1,2,AMERICA
3885,262,15,1,T,AM1,2,AMERICA
3886,262,15,1,T,AM1,2,AMERICA
3887,262,15,1,T,AM1,2,AMERICA
3888,262,15,1,T,AM1,2,AMERICA
3889,262,15,1,T,AM1,2,AMERICA
3890,262,15,1,T,AM1,2,AMERICA
3891,262,15,1,T,AM1,2,AMERICA
3892,262,21,0,T,AM1,2,AMERICA
3893,262,21,0,T,AM1,2,AMERICA
3894,262,21,0,T,AM1,2,AMERICA
3895,262,21,0,T,AM1,2,AMERICA
3896,263,3,1,T,AM1,2,AMERICA
3897,263,3,1,T,AM1,2,AMERICA
3898,263,3,1,T,AM1,2,AMERICA
3899,263,9,1,T,AM1,2,AMERICA
3900,263,12,1,T,AM1,2,AMERICA
3901,263,15,1,T,AM1,2,AMERICA
3902,263,15,1,T,AM1,2,AMERICA
3903,263,15,1,T,AM1,2,AMERICA
3904,263,15,1,T,AM1,2,AMERICA
3905,263,15,1,T,AM1,2,AMERICA
3906,263,21,0,T,AM1,2,AMERICA
3907,263,21,0,T,AM1,2,AMERICA
3908,263,21,0,T,AM1,2,AMERICA
3909,263,21,0,T,AM1,2,AMERICA
3910,263,21,0,T,AM1,2,AMERICA
3911,264,3,1,C,AS2,2,ASIA
3912,264,3,1,C,AS2,2,ASIA
3913,264,3,1,C,AS2,2,ASIA
3914,264,3,1,C,AS2,2,ASIA
3915,264,3,1,C,AS2,2,ASIA
3916,264,6,1,C,AS2,2,ASIA
3917,264,6,1,C,AS2,2,ASIA
3918,264,15,1,C,AS2,2,ASIA
3919,264,15,1,C,AS2,2,ASIA
3920,264,15,1,C,AS2,2,ASIA
3921,264,15,1,C,AS2,2,ASIA
3922,264,15,1,C,AS2,2,ASIA
3923,264,15,1,C,AS2,2,ASIA
3924,264,15,1,C,AS2,2,ASIA
3925,264,15,1,C,AS2,2,ASIA
3926,265,3,1,C,AM1,2,AMERICA
3927,265,15,1,C,AM1,2,AMERICA
3928,265,15,1,C,AM1,2,AMERICA
3929,265,18,1,C,AM1,2,AMERICA
3930,265,18,1,C,AM1,2,AMERICA
3931,265,18,1,C,AM1,2,AMERICA
3932,265,21,0,C,AM1,2,AMERICA
3933,265,21,0,C,AM1,2,AMERICA
3934,265,21,0,C,AM1,2,AMERICA
3935,265,21,0,C,AM1,2,AMERICA
3936,265,21,0,C,AM1,2,AMERICA
3937,265,21,0,C,AM1,2,AMERICA
3938,265,21,0,C,AM1,2,AMERICA
3939,265,21,0,C,AM1,2,AMERICA
3940,265,21,0,C,AM1,2,AMERICA
3941,266,3,1,C,AS1,2,ASIA
3942,266,3,1,C,AS1,2,ASIA
3943,266,3,1,C,AS1,2,ASIA
3944,266,3,1,C,AS1,2,ASIA
3945,266,3,1,C,AS1,2,ASIA
3946,266,3,1,C,AS1,2,ASIA
3947,266,3,1,C,AS1,2,ASIA
3948,266,3,1,C,AS1,2,ASIA
3949,266,3,1,C,AS1,2,ASIA
3950,266,3,1,C,AS1,2,ASIA
3951,266,3,1,C,AS1,2,ASIA
3952,266,3,1,C,AS1,2,ASIA
3953,266,3,1,C,AS1,2,ASIA
3954,266,3,1,C,AS1,2,ASIA
3955,266,3,1,C,AS1,2,ASIA
3956,267,3,1,T,AF2,2,AFRICA
3957,267,6,1,T,AF2,2,AFRICA
3958,267,6,0,T,AF2,2,AFRICA
3959,267,9,1,T,AF2,2,AFRICA
3960,267,9,1,T,AF2,2,AFRICA
3961,267,9,1,T,AF2,2,AFRICA
3962,267,9,1,T,AF2,2,AFRICA
3963,267,12,1,T,AF2,2,AFRICA
3964,267,12,1,T,AF2,2,AFRICA
3965,267,12,1,T,AF2,2,AFRICA
3966,267,15,1,T,AF2,2,AFRICA
3967,267,15,1,T,AF2,2,AFRICA
3968,267,15,1,T,AF2,2,AFRICA
3969,267,15,1,T,AF2,2,AFRICA
3970,267,15,1,T,AF2,2,AFRICA
3971,268,3,1,T,AF2,2,AFRICA
3972,268,3,1,T,AF2,2,AFRICA
3973,268,6,1,T,AF2,2,AFRICA
3974,268,9,1,T,AF2,2,AFRICA
3975,268,9,1,T,AF2,2,AFRICA
3976,268,9,1,T,AF2,2,AFRICA
3977,268,12,1,T,AF2,2,AFRICA
3978,268,12,1,T,AF2,2,AFRICA
3979,268,12,1,T,AF2,2,AFRICA
3980,268,12,1,T,AF2,2,AFRICA
3981,268,15,1,T,AF2,2,AFRICA
3982,268,15,1,T,AF2,2,AFRICA
3983,268,15,1,T,AF2,2,AFRICA
3984,268,15,1,T,AF2,2,AFRICA
3985,268,15,1,T,AF2,2,AFRICA
3986,269,3,1,T,AS2,2,ASIA
3987,269,3,1,T,AS2,2,ASIA
3988,269,3,1,T,AS2,2,ASIA
3989,269,6,1,T,AS2,2,ASIA
3990,269,9,1,T,AS2,2,ASIA
3991,269,12,1,T,AS2,2,ASIA
3992,269,12,1,T,AS2,2,ASIA
3993,269,12,1,T,AS2,2,ASIA
3994,269,12,1,T,AS2,2,ASIA
3995,269,12,1,T,AS2,2,ASIA
3996,269,15,1,T,AS2,2,ASIA
3997,269,15,1,T,AS2,2,ASIA
3998,270,15,0,C,AS2,2,ASIA
3999,270,15,0,C,AS2,2,ASIA
4000,270,15,0,C,AS2,2,ASIA
4001,270,21,0,C,AS2,2,ASIA
4002,270,21,0,C,AS2,2,ASIA
4003,270,21,0,C,AS2,2,ASIA
4004,270,21,0,C,AS2,2,ASIA
4005,270,21,0,C,AS2,2,ASIA
4006,270,21,0,C,AS2,2,ASIA
4007,270,21,0,C,AS2,2,ASIA
4008,270,21,0,C,AS2,2,ASIA
4009,270,21,0,C,AS2,2,ASIA
4010,270,21,0,C,AS2,2,ASIA
4011,270,21,0,C,AS2,2,ASIA
4012,271,3,1,T,AS2,2,ASIA
4013,271,3,0,T,AS2,2,ASIA
4014,271,9,1,T,AS2,2,ASIA
4015,271,9,1,T,AS2,2,ASIA
4016,271,9,1,T,AS2,2,ASIA
4017,271,9,1,T,AS2,2,ASIA
4018,271,9,1,T,AS2,2,ASIA
4019,271,12,1,T,AS2,2,ASIA
4020,271,12,1,T,AS2,2,ASIA
4021,271,12,1,T,AS2,2,ASIA
4022,271,12,1,T,AS2,2,ASIA
4023,271,12,1,T,AS2,2,ASIA
4024,271,15,1,T,AS2,2,ASIA
4025,271,15,1,T,AS2,2,ASIA
4026,271,21,0,T,AS2,2,ASIA
4027,272,3,1,T,EU2,2,EUROPE
4028,272,3,1,T,EU2,2,EUROPE
4029,272,9,1,T,EU2,2,EUROPE
4030,272,9,1,T,EU2,2,EUROPE
4031,272,9,1,T,EU2,2,EUROPE
4032,272,9,1,T,EU2,2,EUROPE
4033,272,9,1,T,EU2,2,EUROPE
4034,272,9,1,T,EU2,2,EUROPE
4035,272,9,1,T,EU2,2,EUROPE
4036,272,12,1,T,EU2,2,EUROPE
4037,272,12,1,T,EU2,2,EUROPE
4038,272,12,1,T,EU2,2,EUROPE
4039,272,12,1,T,EU2,2,EUROPE
4040,272,15,1,T,EU2,2,EUROPE
4041,272,15,1,T,EU2,2,EUROPE
4042,273,3,1,T,AM2,2,AMERICA
4043,273,3,1,T,AM2,2,AMERICA
4044,273,6,1,T,AM2,2,AMERICA
4045,273,9,1,T,AM2,2,AMERICA
4046,273,9,1,T,AM2,2,AMERICA
4047,273,9,1,T,AM2,2,AMERICA
4048,273,9,1,T,AM2,2,AMERICA
4049,273,12,1,T,AM2,2,AMERICA
4050,273,12,1,T,AM2,2,AMERICA
4051,273,12,1,T,AM2,2,AMERICA
4052,273,12,1,T,AM2,2,AMERICA
4053,273,12,1,T,AM2,2,AMERICA
4054,273,12,1,T,AM2,2,AMERICA
4055,273,18,1,T,AM2,2,AMERICA
4056,273,18,1,T,AM2,2,AMERICA
4057,274,3,1,C,EU2,2,EUROPE
4058,274,3,0,C,EU2,2,EUROPE
4059,274,12,1,C,EU2,2,EUROPE
4060,274,15,1,C,EU2,2,EUROPE
4061,274,21,1,C,EU2,2,EUROPE
4062,274,21,0,C,EU2,2,EUROPE
4063,274,21,0,C,EU2,2,EUROPE
4064,274,21,0,C,EU2,2,EUROPE
4065,274,21,0,C,EU2,2,EUROPE
4066,274,21,0,C,EU2,2,EUROPE
4067,274,21,0,C,EU2,2,EUROPE
4068,274,21,0,C,EU2,2,EUROPE
4069,274,21,0,C,EU2,2,EUROPE
4070,274,21,0,C,EU2,2,EUROPE
4071,274,21,0,C,EU2,2,EUROPE
4072,275,12,1,T,AM2,2,AMERICA
4073,275,12,1,T,AM2,2,AMERICA
4074,275,12,1,T,AM2,2,AMERICA
4075,275,12,1,T,AM2,2,AMERICA
4076,275,12,1,T,AM2,2,AMERICA
4077,275,12,1,T,AM2,2,AMERICA
4078,275,12,1,T,AM2,2,AMERICA
4079,275,15,1,T,AM2,2,AMERICA
4080,275,15,1,T,AM2,2,AMERICA
4081,275,15,1,T,AM2,2,AMERICA
4082,275,15,1,T,AM2,2,AMERICA
4083,275,15,1,T,AM2,2,AMERICA
4084,275,15,1,T,AM2,2,AMERICA
4085,275,15,1,T,AM2,2,AMERICA
4086,276,12,1,C,AS1,2,ASIA
4087,276,15,0,C,AS1,2,ASIA
4088,276,15,0,C,AS1,2,ASIA
4089,276,15,0,C,AS1,2,ASIA
4090,276,15,0,C,AS1,2,ASIA
4091,276,21,0,C,AS1,2,ASIA
4092,276,21,0,C,AS1,2,ASIA
4093,276,21,0,C,AS1,2,ASIA
4094,276,21,0,C,AS1,2,ASIA
4095,276,21,0,C,AS1,2,ASIA
4096,276,21,0,C,AS1,2,ASIA
4097,276,21,0,C,AS1,2,ASIA
4098,276,21,0,C,AS1,2,ASIA
4099,276,21,0,C,AS1,2,ASIA
4100,276,21,0,C,AS1,2,ASIA
4101,277,3,1,T,AS2,2,ASIA
4102,277,12,1,T,AS2,2,ASIA
4103,277,12,1,T,AS2,2,ASIA
4104,277,12,1,T,AS2,2,ASIA
4105,277,12,1,T,AS2,2,ASIA
4106,277,12,1,T,AS2,2,ASIA
4107,277,12,1,T,AS2,2,ASIA
4108,277,12,1,T,AS2,2,ASIA
4109,277,12,1,T,AS2,2,ASIA
4110,277,15,1,T,AS2,2,ASIA
4111,277,15,1,T,AS2,2,ASIA
4112,277,15,1,T,AS2,2,ASIA
4113,277,21,0,T,AS2,2,ASIA
4114,278,6,1,T,EU1,2,EUROPE
4115,278,6,1,T,EU1,2,EUROPE
4116,278,6,1,T,EU1,2,EUROPE
4117,278,6,1,T,EU1,2,EUROPE
4118,278,6,1,T,EU1,2,EUROPE
4119,278,9,1,T,EU1,2,EUROPE
4120,278,9,1,T,EU1,2,EUROPE
4121,278,12,1,T,EU1,2,EUROPE
4122,278,12,1,T,EU1,2,EUROPE
4123,278,12,1,T,EU1,2,EUROPE
4124,278,12,1,T,EU1,2,EUROPE
4125,278,12,1,T,EU1,2,EUROPE
4126,278,15,1,T,EU1,2,EUROPE
4127,278,21,0,T,EU1,2,EUROPE
4128,278,21,0,T,EU1,2,EUROPE
4129,279,9,1,C,EU2,2,EUROPE
4130,279,9,1,C,EU2,2,EUROPE
4131,279,9,1,C,EU2,2,EUROPE
4132,279,12,1,C,EU2,2,EUROPE
4133,279,12,1,C,EU2,2,EUROPE
4134,279,15,1,C,EU2,2,EUROPE
4135,279,15,1,C,EU2,2,EUROPE
4136,279,21,0,C,EU2,2,EUROPE
4137,279,21,0,C,EU2,2,EUROPE
4138,279,21,0,C,EU2,2,EUROPE
4139,279,21,0,C,EU2,2,EUROPE
4140,279,21,0,C,EU2,2,EUROPE
4141,279,21,0,C,EU2,2,EUROPE
4142,279,21,0,C,EU2,2,EUROPE
4143,279,21,0,C,EU2,2,EUROPE
4144,280,9,1,C,EU1,2,EUROPE
4145,280,15,1,C,EU1,2,EUROPE
4146,280,15,1,C,EU1,2,EUROPE
4147,280,15,1,C,EU1,2,EUROPE
4148,280,15,1,C,EU1,2,EUROPE
4149,280,21,0,C,EU1,2,EUROPE
4150,280,21,0,C,EU1,2,EUROPE
4151,280,21,0,C,EU1,2,EUROPE
4152,280,21,0,C,EU1,2,EUROPE
4153,280,21,0,C,EU1,2,EUROPE
4154,280,21,0,C,EU1,2,EUROPE
4155,280,21,0,C,EU1,2,EUROPE
4156,280,21,0,C,EU1,2,EUROPE
4157,280,21,0,C,EU1,2,EUROPE
4158,280,21,0,C,EU1,2,EUROPE
